IDEstación,IDEmpresa,DistanciaKm,Variable,Incidencia
4,383,81.754661,PM2.5,0.008675
4,383,81.754661,SO2,0.000000
4,384,81.682049,CO,0.000000
4,384,81.682049,PM10,0.000004
4,384,81.682049,PM2.5,0.008732
4,384,81.682049,SO2,0.000000
4,385,4.536454,CO,0.176693
4,385,4.536454,PM10,0.407454
4,385,4.536454,PM2.5,0.351514
4,385,4.536454,SO2,0.297204
4,386,36.169529,CO,0.000000
4,386,36.169529,PM10,0.043910
4,386,36.169529,PM2.5,0.171895
4,386,36.169529,SO2,0.016996
4,387,83.956869,CO,0.000000
4,387,83.956869,PM10,0.000002
4,387,83.956869,PM2.5,0.007083
4,387,83.956869,SO2,0.000000
4,388,53.096446,CO,0.000000
4,388,53.096446,PM10,0.003215
4,388,53.096446,PM2.5,0.074250
4,388,53.096446,SO2,0.000592
4,390,52.845491,CO,0.000000
4,390,52.845491,PM10,0.003367
4,390,52.845491,PM2.5,0.075355
4,390,52.845491,SO2,0.000628
4,391,12.921538,CO,0.009456
4,391,12.921538,PM10,0.316291
4,391,12.921538,PM2.5,0.324058
4,391,12.921538,SO2,0.214673
4,392,75.384181,CO,0.000000
4,392,75.384181,PM10,0.000023
4,392,75.384181,PM2.5,0.015129
4,392,75.384181,SO2,0.000001
4,393,75.557969,CO,0.000000
4,393,75.557969,PM10,0.000022
4,393,75.557969,PM2.5,0.014910
4,393,75.557969,SO2,0.000001
4,394,75.335702,CO,0.000000
4,394,75.335702,PM10,0.000023
4,394,75.335702,PM2.5,0.015190
4,394,75.335702,SO2,0.000001
4,395,4.387113,CO,0.181465
4,395,4.387113,PM10,0.408394
4,395,4.387113,PM2.5,0.351774
4,395,4.387113,SO2,0.298085
4,396,16.325037,CO,0.001292
4,396,16.325037,PM10,0.266253
4,396,16.325037,PM2.5,0.306624
4,396,16.325037,SO2,0.172072
4,397,94.417207,CO,0.000000
4,397,94.417207,PM10,0.000000
4,397,94.417207,PM2.5,0.002512
4,397,94.417207,SO2,0.000000
4,398,93.337260,CO,0.000000
4,398,93.337260,PM10,0.000000
4,398,93.337260,PM2.5,0.002812
4,398,93.337260,SO2,0.000000
4,399,53.933762,CO,0.000000
4,399,53.933762,PM10,0.002754
4,399,53.933762,PM2.5,0.070644
4,399,53.933762,SO2,0.000485
4,400,4.061028,CO,0.191744
4,400,4.061028,PM10,0.410345
4,400,4.061028,PM2.5,0.352313
4,400,4.061028,SO2,0.299916
4,401,95.073068,CO,0.000000
4,401,95.073068,PM10,0.000000
4,401,95.073068,PM2.5,0.002345
4,401,95.073068,SO2,0.000000
4,402,67.378978,CO,0.000000
4,402,67.378978,PM10,0.000164
4,402,67.378978,PM2.5,0.028546
4,402,67.378978,SO2,0.000013
4,403,86.845205,CO,0.000000
4,403,86.845205,PM10,0.000001
4,403,86.845205,PM2.5,0.005385
4,403,86.845205,SO2,0.000000
4,404,3.084912,CO,0.220449
4,404,3.084912,PM10,0.415327
4,404,3.084912,PM2.5,0.353681
4,404,3.084912,SO2,0.304601
4,405,56.564258,CO,0.000000
4,405,56.564258,PM10,0.001665
4,405,56.564258,PM2.5,0.060110
4,405,56.564258,SO2,0.000254
4,406,82.902421,CO,0.000000
4,406,82.902421,PM10,0.000003
4,406,82.902421,PM2.5,0.007810
4,406,82.902421,SO2,0.000000
4,407,2.427752,CO,0.237014
4,407,2.427752,PM10,0.417939
4,407,2.427752,PM2.5,0.354393
4,407,2.427752,SO2,0.307063
4,409,66.681663,CO,0.000000
4,409,66.681663,PM10,0.000193
4,409,66.681663,PM2.5,0.030067
4,409,66.681663,SO2,0.000016
4,410,53.357295,CO,0.000000
4,410,53.357295,PM10,0.003065
4,410,53.357295,PM2.5,0.073114
4,410,53.357295,SO2,0.000556
4,411,67.955624,CO,0.000000
4,411,67.955624,PM10,0.000143
4,411,67.955624,PM2.5,0.027334
4,411,67.955624,SO2,0.000011
4,412,3.497772,CO,0.208786
4,412,3.497772,PM10,0.413379
4,412,3.497772,PM2.5,0.353147
4,412,3.497772,SO2,0.302767
4,413,75.757685,CO,0.000000
4,413,75.757685,PM10,0.000021
4,413,75.757685,PM2.5,0.014661
4,413,75.757685,SO2,0.000001
4,414,2.473688,CO,0.235949
4,414,2.473688,PM10,0.417776
4,414,2.473688,PM2.5,0.354349
4,414,2.473688,SO2,0.306909
4,415,2.988817,CO,0.223037
4,415,2.988817,PM10,0.415747
4,415,2.988817,PM2.5,0.353795
4,415,2.988817,SO2,0.304996
4,416,2.960113,CO,0.223800
4,416,2.960113,PM10,0.415870
4,416,2.960113,PM2.5,0.353829
4,416,2.960113,SO2,0.305112
4,417,6.145698,CO,0.125287
4,417,6.145698,PM10,0.395514
4,417,6.145698,PM2.5,0.348173
4,417,6.145698,SO2,0.286065
4,418,2.969234,CO,0.223558
4,418,2.969234,PM10,0.415831
4,418,2.969234,PM2.5,0.353818
4,418,2.969234,SO2,0.305075
4,419,3.481346,CO,0.209266
4,419,3.481346,PM10,0.413461
4,419,3.481346,PM2.5,0.353170
4,419,3.481346,SO2,0.302844
4,420,1.180700,CO,0.259334
4,420,1.180700,PM10,0.421205
4,420,1.180700,PM2.5,0.355280
4,420,1.180700,SO2,0.310149
4,421,71.133478,CO,0.000000
4,421,71.133478,PM10,0.000067
4,421,71.133478,PM2.5,0.021383
4,421,71.133478,SO2,0.000004
4,422,49.589392,CO,0.000000
4,422,49.589392,PM10,0.005996
4,422,49.589392,PM2.5,0.090696
4,422,49.589392,SO2,0.001317
4,424,95.079721,CO,0.000000
4,424,95.079721,PM10,0.000000
4,424,95.079721,PM2.5,0.002343
4,424,95.079721,SO2,0.000000
4,425,29.150073,CO,0.000000
4,425,29.150073,PM10,0.097068
4,425,29.150073,PM2.5,0.221763
4,425,29.150073,SO2,0.047081
4,427,93.130382,CO,0.000000
4,427,93.130382,PM10,0.000000
4,427,93.130382,PM2.5,0.002873
4,427,93.130382,SO2,0.000000
4,428,4.091835,CO,0.190783
4,428,4.091835,PM10,0.410167
4,428,4.091835,PM2.5,0.352264
4,428,4.091835,SO2,0.299748
4,429,71.468554,CO,0.000000
4,429,71.468554,PM10,0.000061
4,429,71.468554,PM2.5,0.020823
4,429,71.468554,SO2,0.000004
4,430,57.006399,CO,0.000000
4,430,57.006399,PM10,0.001527
4,430,57.006399,PM2.5,0.058456
4,430,57.006399,SO2,0.000227
4,431,57.006399,CO,0.000000
4,431,57.006399,PM10,0.001527
4,431,57.006399,PM2.5,0.058456
4,431,57.006399,SO2,0.000227
4,432,57.063165,CO,0.000000
4,432,57.063165,PM10,0.001510
4,432,57.063165,PM2.5,0.058246
4,432,57.063165,SO2,0.000224
4,433,43.337851,CO,0.000000
4,433,43.337851,PM10,0.016381
4,433,43.337851,PM2.5,0.125243
4,433,43.337851,SO2,0.004790
4,434,67.646001,CO,0.000000
4,434,67.646001,PM10,0.000154
4,434,67.646001,PM2.5,0.027979
4,434,67.646001,SO2,0.000012
4,435,67.560238,CO,0.000000
4,435,67.560238,PM10,0.000157
4,435,67.560238,PM2.5,0.028160
4,435,67.560238,SO2,0.000012
4,436,2.969234,CO,0.223558
4,436,2.969234,PM10,0.415831
4,436,2.969234,PM2.5,0.353818
4,436,2.969234,SO2,0.305075
4,437,2.415362,CO,0.237299
4,437,2.415362,PM10,0.417982
4,437,2.415362,PM2.5,0.354405
4,437,2.415362,SO2,0.307104
4,438,37.009848,CO,0.000000
4,438,37.009848,PM10,0.039479
4,438,37.009848,PM2.5,0.166122
4,438,37.009848,SO2,0.014825
4,439,69.287577,CO,0.000000
4,439,69.287577,PM10,0.000104
4,439,69.287577,PM2.5,0.024695
4,439,69.287577,SO2,0.000007
4,440,66.259780,CO,0.000000
4,440,66.259780,PM10,0.000212
4,440,66.259780,PM2.5,0.031019
4,440,66.259780,SO2,0.000018
4,441,66.433853,CO,0.000000
4,441,66.433853,PM10,0.000204
4,441,66.433853,PM2.5,0.030623
4,441,66.433853,SO2,0.000017
4,442,66.897348,CO,0.000000
4,442,66.897348,PM10,0.000183
4,442,66.897348,PM2.5,0.029590
4,442,66.897348,SO2,0.000015
4,443,66.826001,CO,0.000000
4,443,66.826001,PM10,0.000186
4,443,66.826001,PM2.5,0.029747
4,443,66.826001,SO2,0.000015
4,444,2.481108,CO,0.235776
4,444,2.481108,PM10,0.417749
4,444,2.481108,PM2.5,0.354342
4,444,2.481108,SO2,0.306884
4,445,94.503386,CO,0.000000
4,445,94.503386,PM10,0.000000
4,445,94.503386,PM2.5,0.002489
4,445,94.503386,SO2,0.000000
4,446,92.884700,CO,0.000000
4,446,92.884700,PM10,0.000000
4,446,92.884700,PM2.5,0.002946
4,446,92.884700,SO2,0.000000
4,447,75.146263,CO,0.000000
4,447,75.146263,PM10,0.000024
4,447,75.146263,PM2.5,0.015433
4,447,75.146263,SO2,0.000001
4,449,81.305688,CO,0.000000
4,449,81.305688,PM10,0.000005
4,449,81.305688,PM2.5,0.009035
4,449,81.305688,SO2,0.000000
4,450,75.526179,CO,0.000000
4,450,75.526179,PM10,0.000022
4,450,75.526179,PM2.5,0.014950
4,450,75.526179,SO2,0.000001
4,452,93.081575,CO,0.000000
4,452,93.081575,PM10,0.000000
4,452,93.081575,PM2.5,0.002887
4,452,93.081575,SO2,0.000000
4,453,75.572442,CO,0.000000
4,453,75.572442,PM10,0.000022
4,453,75.572442,PM2.5,0.014892
4,453,75.572442,SO2,0.000001
4,456,94.586673,CO,0.000000
4,456,94.586673,PM10,0.000000
4,456,94.586673,PM2.5,0.002468
4,456,94.586673,SO2,0.000000
4,457,59.431475,CO,0.000000
4,457,59.431475,PM10,0.000937
4,457,59.431475,PM2.5,0.049969
4,457,59.431475,SO2,0.000121
4,458,62.516368,CO,0.000000
4,458,62.516368,PM10,0.000489
4,458,62.516368,PM2.5,0.040545
4,458,62.516368,SO2,0.000053
4,459,83.462207,CO,0.000000
4,459,83.462207,PM10,0.000002
4,459,83.462207,PM2.5,0.007417
4,459,83.462207,SO2,0.000000
4,460,82.944297,CO,0.000000
4,460,82.944297,PM10,0.000003
4,460,82.944297,PM2.5,0.007780
4,460,82.944297,SO2,0.000000
4,462,38.562503,CO,0.000000
4,462,38.562503,PM10,0.032225
4,462,38.562503,PM2.5,0.155638
4,462,38.562503,SO2,0.011422
4,463,40.535603,CO,0.000000
4,463,40.535603,PM10,0.024600
4,463,40.535603,PM2.5,0.142712
4,463,40.535603,SO2,0.008075
4,464,66.719861,CO,0.000000
4,464,66.719861,PM10,0.000191
4,464,66.719861,PM2.5,0.029982
4,464,66.719861,SO2,0.000016
4,465,31.075275,CO,0.000000
4,465,31.075275,PM10,0.079425
4,465,31.075275,PM2.5,0.207929
4,465,31.075275,SO2,0.036387
4,466,11.680769,CO,0.017413
4,466,11.680769,PM10,0.333444
4,466,11.680769,PM2.5,0.329600
4,466,11.680769,SO2,0.229740
4,467,63.552438,CO,0.000000
4,467,63.552438,PM10,0.000390
4,467,63.552438,PM2.5,0.037707
4,467,63.552438,SO2,0.000039
4,468,58.960278,CO,0.000000
4,468,58.960278,PM10,0.001032
4,468,58.960278,PM2.5,0.051542
4,468,58.960278,SO2,0.000137
4,469,66.471796,CO,0.000000
4,469,66.471796,PM10,0.000202
4,469,66.471796,PM2.5,0.030538
4,469,66.471796,SO2,0.000017
4,470,73.617682,CO,0.000000
4,470,73.617682,PM10,0.000036
4,470,73.617682,PM2.5,0.017511
4,470,73.617682,SO2,0.000002
4,472,19.193481,CO,0.000168
4,472,19.193481,PM10,0.223225
4,472,19.193481,PM2.5,0.289751
4,472,19.193481,SO2,0.137209
4,473,66.666690,CO,0.000000
4,473,66.666690,PM10,0.000193
4,473,66.666690,PM2.5,0.030101
4,473,66.666690,SO2,0.000016
4,474,66.642149,CO,0.000000
4,474,66.642149,PM10,0.000194
4,474,66.642149,PM2.5,0.030155
4,474,66.642149,SO2,0.000016
4,475,69.536529,CO,0.000000
4,475,69.536529,PM10,0.000098
4,475,69.536529,PM2.5,0.024225
4,475,69.536529,SO2,0.000007
4,478,96.778301,CO,0.000000
4,478,96.778301,PM10,0.000000
4,478,96.778301,PM2.5,0.001955
4,478,96.778301,SO2,0.000000
4,479,97.202299,CO,0.000000
4,479,97.202299,PM10,0.000000
4,479,97.202299,PM2.5,0.001868
4,479,97.202299,SO2,0.000000
4,480,73.561342,CO,0.000000
4,480,73.561342,PM10,0.000036
4,480,73.561342,PM2.5,0.017592
4,480,73.561342,SO2,0.000002
4,481,22.300209,CO,0.000013
4,481,22.300209,PM10,0.178601
4,481,22.300209,PM2.5,0.269725
4,481,22.300209,SO2,0.103032
4,482,71.620536,CO,0.000000
4,482,71.620536,PM10,0.000059
4,482,71.620536,PM2.5,0.020573
4,482,71.620536,SO2,0.000003
4,483,2.372202,CO,0.238281
4,483,2.372202,PM10,0.418131
4,483,2.372202,PM2.5,0.354446
4,483,2.372202,SO2,0.307245
4,484,63.929086,CO,0.000000
4,484,63.929086,PM10,0.000359
4,484,63.929086,PM2.5,0.036714
4,484,63.929086,SO2,0.000035
4,486,98.161439,CO,0.000000
4,486,98.161439,PM10,0.000000
4,486,98.161439,PM2.5,0.001683
4,486,98.161439,SO2,0.000000
4,487,68.491578,CO,0.000000
4,487,68.491578,PM10,0.000126
4,487,68.491578,PM2.5,0.026246
4,487,68.491578,SO2,0.000009
4,488,68.772042,CO,0.000000
4,488,68.772042,PM10,0.000118
4,488,68.772042,PM2.5,0.025691
4,488,68.772042,SO2,0.000008
4,489,68.811809,CO,0.000000
4,489,68.811809,PM10,0.000117
4,489,68.811809,PM2.5,0.025613
4,489,68.811809,SO2,0.000008
4,490,69.028813,CO,0.000000
4,490,69.028813,PM10,0.000111
4,490,69.028813,PM2.5,0.025191
4,490,69.028813,SO2,0.000008
4,491,2.353131,CO,0.238711
4,491,2.353131,PM10,0.418197
4,491,2.353131,PM2.5,0.354463
4,491,2.353131,SO2,0.307306
4,492,2.447382,CO,0.236561
4,492,2.447382,PM10,0.417869
4,492,2.447382,PM2.5,0.354374
4,492,2.447382,SO2,0.306998
4,493,85.708112,CO,0.000000
4,493,85.708112,PM10,0.000001
4,493,85.708112,PM2.5,0.006005
4,493,85.708112,SO2,0.000000
4,494,76.533157,CO,0.000000
4,494,76.533157,PM10,0.000017
4,494,76.533157,PM2.5,0.013730
4,494,76.533157,SO2,0.000001
4,495,5.046311,CO,0.160243
4,495,5.046311,PM10,0.404024
4,495,5.046311,PM2.5,0.350561
4,495,5.046311,SO2,0.293994
4,496,72.066838,CO,0.000000
4,496,72.066838,PM10,0.000053
4,496,72.066838,PM2.5,0.019853
4,496,72.066838,SO2,0.000003
4,497,3.534950,CO,0.207697
4,497,3.534950,PM10,0.413192
4,497,3.534950,PM2.5,0.353096
4,497,3.534950,SO2,0.302591
4,498,3.491440,CO,0.208971
4,498,3.491440,PM10,0.413411
4,498,3.491440,PM2.5,0.353156
4,498,3.491440,SO2,0.302796
4,499,21.228607,CO,0.000032
4,499,21.228607,PM10,0.193612
4,499,21.228607,PM2.5,0.276806
4,499,21.228607,SO2,0.114285
4,500,80.654830,CO,0.000000
4,500,80.654830,PM10,0.000005
4,500,80.654830,PM2.5,0.009580
4,500,80.654830,SO2,0.000000
4,501,76.373678,CO,0.000000
4,501,76.373678,PM10,0.000017
4,501,76.373678,PM2.5,0.013918
4,501,76.373678,SO2,0.000001
4,502,7.906795,CO,0.076375
4,502,7.906795,PM10,0.378937
4,502,7.906795,PM2.5,0.343418
4,502,7.906795,SO2,0.270757
4,503,76.757560,CO,0.000000
4,503,76.757560,PM10,0.000016
4,503,76.757560,PM2.5,0.013470
4,503,76.757560,SO2,0.000001
4,504,30.345291,CO,0.000000
4,504,30.345291,PM10,0.085832
4,504,30.345291,PM2.5,0.213173
4,504,30.345291,SO2,0.040199
4,506,85.708112,CO,0.000000
4,506,85.708112,PM10,0.000001
4,506,85.708112,PM2.5,0.006005
4,506,85.708112,SO2,0.000000
4,507,42.691574,CO,0.000000
4,507,42.691574,PM10,0.018035
4,507,42.691574,PM2.5,0.129172
4,507,42.691574,SO2,0.005419
4,508,4.054872,CO,0.191936
4,508,4.054872,PM10,0.410381
4,508,4.054872,PM2.5,0.352323
4,508,4.054872,SO2,0.299949
4,509,80.723656,CO,0.000000
4,509,80.723656,PM10,0.000005
4,509,80.723656,PM2.5,0.009521
4,509,80.723656,SO2,0.000000
4,510,80.588002,CO,0.000000
4,510,80.588002,PM10,0.000006
4,510,80.588002,PM2.5,0.009638
4,510,80.588002,SO2,0.000000
4,511,80.556279,CO,0.000000
4,511,80.556279,PM10,0.000006
4,511,80.556279,PM2.5,0.009665
4,511,80.556279,SO2,0.000000
4,512,73.063012,CO,0.000000
4,512,73.063012,PM10,0.000041
4,512,73.063012,PM2.5,0.018320
4,512,73.063012,SO2,0.000002
4,513,72.988051,CO,0.000000
4,513,72.988051,PM10,0.000042
4,513,72.988051,PM2.5,0.018432
4,513,72.988051,SO2,0.000002
4,514,75.550831,CO,0.000000
4,514,75.550831,PM10,0.000022
4,514,75.550831,PM2.5,0.014919
4,514,75.550831,SO2,0.000001
4,515,75.497612,CO,0.000000
4,515,75.497612,PM10,0.000022
4,515,75.497612,PM2.5,0.014985
4,515,75.497612,SO2,0.000001
4,516,2.484151,CO,0.235705
4,516,2.484151,PM10,0.417738
4,516,2.484151,PM2.5,0.354339
4,516,2.484151,SO2,0.306874
4,517,95.269420,CO,0.000000
4,517,95.269420,PM10,0.000000
4,517,95.269420,PM2.5,0.002296
4,517,95.269420,SO2,0.000000
4,518,2.361672,CO,0.238519
4,518,2.361672,PM10,0.418168
4,518,2.361672,PM2.5,0.354456
4,518,2.361672,SO2,0.307279
4,519,6.840830,CO,0.104591
4,519,6.840830,PM10,0.389385
4,519,6.840830,PM2.5,0.346431
4,519,6.840830,SO2,0.280383
4,520,19.381136,CO,0.000146
4,520,19.381136,PM10,0.220447
4,520,19.381136,PM2.5,0.288588
4,520,19.381136,SO2,0.135020
4,522,74.899833,CO,0.000000
4,522,74.899833,PM10,0.000026
4,522,74.899833,PM2.5,0.015753
4,522,74.899833,SO2,0.000001
4,524,13.049841,CO,0.008847
4,524,13.049841,PM10,0.314473
4,524,13.049841,PM2.5,0.323459
4,524,13.049841,SO2,0.213089
4,525,10.965938,CO,0.024070
4,525,10.965938,PM10,0.342915
4,525,10.965938,PM2.5,0.332578
4,525,10.965938,SO2,0.238156
4,526,10.970942,CO,0.024017
4,526,10.970942,PM10,0.342850
4,526,10.970942,PM2.5,0.332558
4,526,10.970942,SO2,0.238097
4,527,11.016171,CO,0.023544
4,527,11.016171,PM10,0.342261
4,527,11.016171,PM2.5,0.332374
4,527,11.016171,SO2,0.237572
4,528,10.989492,CO,0.023822
4,528,10.989492,PM10,0.342609
4,528,10.989492,PM2.5,0.332483
4,528,10.989492,SO2,0.237882
4,529,11.005968,CO,0.023650
4,529,11.005968,PM10,0.342394
4,529,11.005968,PM2.5,0.332416
4,529,11.005968,SO2,0.237690
4,530,11.034957,CO,0.023350
4,530,11.034957,PM10,0.342016
4,530,11.034957,PM2.5,0.332298
4,530,11.034957,SO2,0.237353
4,531,11.046609,CO,0.023230
4,531,11.046609,PM10,0.341863
4,531,11.046609,PM2.5,0.332250
4,531,11.046609,SO2,0.237218
4,532,24.838833,CO,0.000001
4,532,24.838833,PM10,0.145200
4,532,24.838833,PM2.5,0.252376
4,532,24.838833,SO2,0.078973
4,533,51.088233,CO,0.000000
4,533,51.088233,PM10,0.004618
4,533,51.088233,PM2.5,0.083402
4,533,51.088233,SO2,0.000942
4,535,88.519175,CO,0.000000
4,535,88.519175,PM10,0.000001
4,535,88.519175,PM2.5,0.004575
4,535,88.519175,SO2,0.000000
4,538,55.332790,CO,0.000000
4,538,55.332790,PM10,0.002114
4,538,55.332790,PM2.5,0.064892
4,538,55.332790,SO2,0.000345
4,539,74.090595,CO,0.000000
4,539,74.090595,PM10,0.000032
4,539,74.090595,PM2.5,0.016844
4,539,74.090595,SO2,0.000002
4,541,45.397404,CO,0.000000
4,541,45.397404,PM10,0.011940
4,541,45.397404,PM2.5,0.113151
4,541,45.397404,SO2,0.003191
4,542,81.744353,CO,0.000000
4,542,81.744353,PM10,0.000004
4,542,81.744353,PM2.5,0.008683
4,542,81.744353,SO2,0.000000
4,543,74.871224,CO,0.000000
4,543,74.871224,PM10,0.000026
4,543,74.871224,PM2.5,0.015790
4,543,74.871224,SO2,0.000001
4,544,11.051384,CO,0.023181
4,544,11.051384,PM10,0.341801
4,544,11.051384,PM2.5,0.332231
4,544,11.051384,SO2,0.237162
5,1,19.909698,CO,0.000208
5,1,19.909698,PM10,0.402947
5,1,19.909698,SO2,0.211814
5,3,30.831522,CO,0.000000
5,3,30.831522,PM10,0.154471
5,3,30.831522,SO2,0.115571
5,4,17.665012,CO,0.001169
5,4,17.665012,PM10,0.492156
5,4,17.665012,SO2,0.433202
5,5,20.164560,CO,0.000189
5,5,20.164560,PM10,0.395889
5,5,20.164560,SO2,0.306089
5,6,83.740115,CO,0.000000
5,6,83.740115,PM10,0.000004
5,6,83.740115,SO2,0.000000
5,7,25.586692,CO,0.000001
5,7,25.586692,PM10,0.272058
5,7,25.586692,SO2,0.191937
5,8,28.181316,CO,0.000000
5,8,28.181316,PM10,0.202469
5,8,28.181316,SO2,0.129359
5,9,18.523253,CO,0.000581
5,9,18.523253,PM10,0.368217
5,9,18.523253,SO2,0.383578
5,10,17.782262,CO,0.001075
5,10,17.782262,PM10,0.462912
5,10,17.782262,SO2,0.429219
5,11,18.204021,CO,0.000794
5,11,18.204021,PM10,0.475966
5,11,18.204021,SO2,0.414984
5,12,29.206654,CO,0.000000
5,12,29.206654,PM10,0.167632
5,12,29.206654,SO2,0.036722
5,13,16.110708,CO,0.003340
5,13,16.110708,PM10,0.510584
5,13,16.110708,SO2,0.536735
5,14,22.875808,CO,0.000023
5,14,22.875808,PM10,0.359461
5,14,22.875808,SO2,0.152817
5,15,17.188198,CO,0.001629
5,15,17.188198,PM10,0.506512
5,15,17.188198,SO2,0.449499
5,16,84.088265,CO,0.000000
5,16,84.088265,PM10,0.000004
5,16,84.088265,SO2,0.000000
5,17,84.190432,CO,0.000000
5,17,84.190432,PM10,0.000004
5,17,84.190432,SO2,0.000000
5,19,68.406762,CO,0.000000
5,19,68.406762,PM10,0.000244
5,19,68.406762,SO2,0.000022
5,20,1.469070,CO,0.383102
5,20,1.469070,PM10,0.531346
5,20,1.469070,SO2,0.375970
5,21,31.244603,CO,0.000000
5,21,31.244603,PM10,0.147768
5,21,31.244603,SO2,0.086320
5,22,65.209322,CO,0.000000
5,22,65.209322,PM10,0.000511
5,22,65.209322,SO2,0.000075
5,23,76.203362,CO,0.000000
5,23,76.203362,PM10,0.000035
5,23,76.203362,SO2,0.000002
5,24,27.044699,CO,0.000000
5,24,27.044699,PM10,0.163002
5,24,27.044699,SO2,0.083110
5,25,92.939932,CO,0.000000
5,25,92.939932,PM10,0.000000
5,25,92.939932,SO2,0.000000
5,26,68.369965,CO,0.000000
5,26,68.369965,PM10,0.000246
5,26,68.369965,SO2,0.000022
5,27,84.012765,CO,0.000000
5,27,84.012765,PM10,0.000004
5,27,84.012765,SO2,0.000000
5,28,78.704965,CO,0.000000
5,28,78.704965,PM10,0.000018
5,28,78.704965,SO2,0.000001
5,29,80.508862,CO,0.000000
5,29,80.508862,PM10,0.000011
5,29,80.508862,SO2,0.000000
5,30,80.468474,CO,0.000000
5,30,80.468474,PM10,0.000011
5,30,80.468474,SO2,0.000000
5,31,80.181021,CO,0.000000
5,31,80.181021,PM10,0.000012
5,31,80.181021,SO2,0.000000
5,33,99.682859,CO,0.000000
5,33,99.682859,PM10,0.000000
5,33,99.682859,SO2,0.000000
5,34,99.722863,CO,0.000000
5,34,99.722863,PM10,0.000000
5,34,99.722863,SO2,0.000000
5,35,37.559856,CO,0.000000
5,35,37.559856,PM10,0.069678
5,35,37.559856,SO2,0.032867
5,36,7.277272,CO,0.154108
5,36,7.277272,PM10,0.527192
5,36,7.277272,SO2,0.335835
5,37,72.250860,CO,0.000000
5,37,72.250860,PM10,0.000096
5,37,72.250860,SO2,0.000007
5,39,1.328736,CO,0.042902
5,39,1.328736,PM10,0.864023
5,39,1.328736,SO2,0.110676
5,40,19.578023,CO,0.000146
5,40,19.578023,PM10,0.377833
5,40,19.578023,SO2,0.104294
5,41,1.391396,CO,0.577212
5,41,1.391396,PM10,0.797325
5,41,1.391396,SO2,0.752312
5,42,6.429542,CO,0.252752
5,42,6.429542,PM10,0.744782
5,42,6.429542,SO2,0.466250
5,43,76.461838,CO,0.000000
5,43,76.461838,PM10,0.000017
5,43,76.461838,SO2,0.000001
5,44,84.268507,CO,0.000000
5,44,84.268507,PM10,0.000003
5,44,84.268507,SO2,0.000000
5,45,5.528636,CO,0.349699
5,45,5.528636,PM10,0.758794
5,45,5.528636,SO2,0.664413
5,46,31.267040,CO,0.000000
5,46,31.267040,PM10,0.135125
5,46,31.267040,SO2,0.027840
5,47,76.967763,CO,0.000000
5,47,76.967763,PM10,0.000028
5,47,76.967763,SO2,0.000001
5,48,48.206079,CO,0.000000
5,48,48.206079,PM10,0.014356
5,48,48.206079,SO2,0.004321
5,49,31.267040,CO,0.000000
5,49,31.267040,PM10,0.147409
5,49,31.267040,SO2,0.098706
5,50,54.822368,CO,0.000000
5,50,54.822368,PM10,0.003188
5,50,54.822368,SO2,0.000531
5,51,78.883564,CO,0.000000
5,51,78.883564,PM10,0.000017
5,51,78.883564,SO2,0.000001
5,52,5.248850,CO,0.371437
5,52,5.248850,PM10,0.762762
5,52,5.248850,SO2,0.668881
5,57,5.522699,CO,0.241488
5,57,5.522699,PM10,0.548080
5,57,5.522699,SO2,0.353021
5,58,28.121150,CO,0.000000
5,58,28.121150,PM10,0.186687
5,58,28.121150,SO2,0.042168
5,59,32.685904,CO,0.000000
5,59,32.685904,PM10,0.125993
5,59,32.685904,SO2,0.080681
5,60,76.410436,CO,0.000000
5,60,76.410436,PM10,0.000033
5,60,76.410436,SO2,0.000002
5,61,1.361107,CO,0.428278
5,61,1.361107,PM10,0.575929
5,61,1.361107,SO2,0.376226
5,62,76.595916,CO,0.000000
5,62,76.595916,PM10,0.000016
5,62,76.595916,SO2,0.000001
5,63,1.511691,CO,0.424589
5,63,1.511691,PM10,0.575498
5,63,1.511691,SO2,0.375864
5,64,23.591633,CO,0.000009
5,64,23.591633,PM10,0.305423
5,64,23.591633,SO2,0.219344
5,65,77.518526,CO,0.000000
5,65,77.518526,PM10,0.000024
5,65,77.518526,SO2,0.000001
5,66,52.109903,CO,0.000000
5,66,52.109903,PM10,0.007291
5,66,52.109903,SO2,0.001703
5,67,68.095320,CO,0.000000
5,67,68.095320,PM10,0.000262
5,67,68.095320,SO2,0.000024
5,68,58.155158,CO,0.000000
5,68,58.155158,PM10,0.001662
5,68,58.155158,SO2,0.000206
5,69,66.989773,CO,0.000000
5,69,66.989773,PM10,0.000340
5,69,66.989773,SO2,0.000035
5,70,18.508395,CO,0.000329
5,70,18.508395,PM10,0.405425
5,70,18.508395,SO2,0.114176
5,71,83.939551,CO,0.000000
5,71,83.939551,PM10,0.000003
5,71,83.939551,SO2,0.000000
5,72,5.596646,CO,0.237550
5,72,5.596646,PM10,0.547301
5,72,5.596646,SO2,0.352377
5,73,57.507212,CO,0.000000
5,73,57.507212,PM10,0.001892
5,73,57.507212,SO2,0.000243
5,74,68.478702,CO,0.000000
5,74,68.478702,PM10,0.000240
5,74,68.478702,SO2,0.000021
5,75,83.860473,CO,0.000000
5,75,83.860473,PM10,0.000004
5,75,83.860473,SO2,0.000000
5,76,83.860877,CO,0.000000
5,76,83.860877,PM10,0.000004
5,76,83.860877,SO2,0.000000
5,77,68.854856,CO,0.000000
